"Teil","Suchbegriff","WBZ","Selektion","ArtikelGruppe","DispoArt"
"3876r06.68","Steckzungen","10.0","401580","401580","2"
"hmpr317","Drehende End","0.0","Werk 2","970201","9"
"3876r08.60","Steckzungen","170.0","401580","401580","0"
"3876r08.68","Steckzungen","10.0","401580","401580","2"
"3876r10.60","Steckzungen","40.0","401580","401580","0"
"3876r10.68","Steckzungen","10.0","401580","401580","2"
"3876r12.60","Steckzungen","125.0","401580","401580","2"
"3876r12.65","Steckzungen","15.0","401580","401580","0"
"3876r12.68","Steckzungen","10.0","401580","401580","2"
"3876r14.60","Steckzungen","115.0","401580","401580","0"
"3876r16.60","Steckzungen","70.0","401580","401580","0"
"3876r16.68","Steckzungen","15.0","401580","401580","0"
"3876r18.60","Steckzungen","60.0","401580","401580","2"
"3876r20.60","Steckzungen","70.0","401580","401580","0"
"3876r20.68","Steckzungen","15.0","401580","401580","0"
"3876s02.60","Steckzungen","50.0","401560","401560","0"
"3876s02.68","Steckzungen","15.0","401560","401560","0"
"387711.60","Steckzungen","120.0","401530","401530","0"
"387711.67","Steckzungen","15.0","401530","401530","0"
"3878a.60","Steckzungen","35.0","401550","401550","2"
"3878a.65","Steckzungen","15.0","401550","401550","0"
"3878a.67","Steckzungen","10.0","401550","401550","2"
"387921.60","Steckzungen","70.0","401560","401560","0"
"387921.67","Steckzungen","15.0","401560","401560","0"
"387941.60","Steckzungen","45.0","401590","401590","0"
"387941.67","Steckzungen","15.0","401590","401590","0"
"3879a.60","Steckzungen","35.0","401550","401550","2"
"3879a.65","Steckzungen","10.0","401550","401550","2"
"3879a.67","Steckzungen","15.0","401550","401550","0"
"3879a.68","Steckzungen","10.0","401550","401550","2"
"3879d.40","Steckzungen","60.0","401560","401560","0"
"3879d.42","Steckzungen","15.0","401560","401560","0"
"zs179033402","Steckzungen","60.0","959600","959600","0"
"zs20429.80","Steckzungen","40.0","401530","401530","0"
"zs37701.60","Steckzungen","120.0","400510","400510","0"
"zs37701.67","Steckzungen","10.0","400510","400510","0"
"38101sb.90","Steckzungen","40.0","401570","401570","0"
"38101sb.95","Steckzungen","15.0","401570","401570","0"
"381208.80","Steckzungen","40.0","401030","401030","0"
"38401sb.95","Steckzungen","10.0","401570","401570","0"
"38401sbk.80","Steckzungen","70.0","401570","401570","0"
"38402sb.90","Steckzungen","35.0","401570","401570","0"
"38402sb.95","Steckzungen","10.0","401570","401570","2"
"38402sbs.80","Steckzungen","50.0","401570","401570","2"
"3840a2sba.90","Steckzungen","30.0","401570","401570","0"
"3840a2sba.95","Steckzungen","10.0","401570","401570","2"
"3840d2sb.90","Steckzungen","30.0","401570","401570","0"
"38411sbi.80","Steckzungen","0.0","401570","401570","2"
"38411sbi.90","Steckzungen","0.0","401570","401570","2"
"38411sbi.95","Steckzungen","15.0","401570","401570","0"
"38411sbk.80","Steckzungen","0.0","401570","401570","0"
"38412sba.80","Steckzungen","35.0","401570","401570","2"
"38412sba.90","Steckzungen","50.0","401570","401570","0"
"38412sba.95","Steckzungen","10.0","401570","401570","2"
"38421sbae.60","Steckzungen","60.0","401570","401570","0"
"38421sbae.67","Steckzungen","15.0","401570","401570","0"
"38421sbae.80","Steckzungen","30.0","401570","401570","2"
"38421sbae.90","Steckzungen","80.0","401570","401570","0"
"38421sbae.95","Steckzungen","15.0","401570","401570","0"
"38421sbae.99","Steckzungen","15.0","401570","401570","0"
"38422sba.67","Steckzungen","10.0","401570","401570","0"
"38422sba.80","Steckzungen","60.0","401570","401570","0"
"38422sba.90","Steckzungen","45.0","401570","401570","2"
"38422sba.95","Steckzungen","10.0","401570","401570","2"
"38422sbi.90","Steckzungen","0.0","401570","401570","0"
"38422sbi.95","Steckzungen","10.0","401570","401570","2"
"3846p.80","Steckzungen","95.0","401570","401570","0"
"3846t.70","Steckzungen","45.0","401570","401570","0"
"3868z.70","Steckzungen","60.0","401570","401570","0"
"zs11074759","Steckzungen","60.0","959600","959600","0"
"3828e.80","Steckzungen","30.0","401070","401070","0"
"3828v.60","Steckzungen","40.0","401070","401070","2"
"3828w.60","Steckzungen","30.0","401070","401070","0"
"38683.95","Steckzungen","10.0","401590","401590","0"
"3870g20.80","Steckzungen","35.0","401522","401522","2"
"3865g.60","Steckzungen","40.0","401590","401590","0"
"3865g.68","Steckzungen","15.0","401590","401590","0"
"3783g.23","Steckzungen","60.0","959600","959600","0"
"3864e.23","Steckzungen","60.0","959600","959600","0"
"206.1","Stellschraub","60.0","650520","650520","0"
"206.2","Stellschraub","60.0","650520","650520","0"
"zr2565015x.63","Rohrnieten A","45.0","959500","959500","2"
"3982c.12","Stempel","0.0","602010","602010","0"
"3982cn.12","Stempel","0.0","602210","602210","2"
"3982d.11","Stempel","0.0","602010","602010","0"
"3982d.12","Stempel","0.0","602010","602010","0"
"zr2570015x.63","Rohrnieten A","45.0","959500","959500","2"
"zr2511015x.63F","Rohrnieten A","10.0","959500","959500","9"
"zr2514015x.63F","Rohrnieten A","10.0","959500","959500","9"
"4533.1","Stempel","0.0","603020","603020","0"
"zr2516015x.63F","Rohrnieten A","10.0","959500","959500","9"
"zr2525015x.63F","Rohrnieten A","10.0","959500","959500","9"
"zr2530015x.63F","Rohrnieten A","10.0","959500","959500","9"
"wzsbmw21","Spannbacke R","30.0","959901","959901","0"
"wzsbmw21_1","Spannbacke R","30.0","959901","959901","0"
"zs2000204.40","SternbrÃ¼cke","45.0","959600","959600","0"
"zs2000204.41","SternbrÃ¼cke","15.0","959600","959600","0"
"zs20243.40","SternbrÃ¼cke","25.0","959600","959600","0"
"zs20243.41","SternbrÃ¼cke","15.0","959600","959600","0"
"zk200020460","SternbrÃ¼cke","20.0","959300","959300","0"
"zk300002414","SternbrÃ¼cke","20.0","959300","959300","0"
"wzsbmw21_2","Spannbacke R","30.0","959901","959901","0"
"zs3071725.60","Stift","60.0","959600","959600","0"
"zs3071725.68","Stift","15.0","959600","959600","0"
"zs20117.48","Stifte in Ba","60.0","959600","959600","0"
"wzsbmw21_3","Spannbacke R","30.0","959901","959901","0"
"wzsbmw21_4","Spannbacke R","30.0","959901","959901","0"
"wzsbmw23","Spannbacke R","30.0","959901","959901","0"
"zk20458","Stiftleiste","20.0","959300","959300","0"
"zp1076108.62","Stiftleiste","40.0","959100","959100","0"
"zse120n565","Stiftleiste","60.0","959600","959600","0"
"wzsbmw23_1","Spannbacke R","30.0","959901","959901","0"
"1065115.68","Stiftleisten","0.0","202010","202010","0"
"1066202.68","Stiftleisten","60.0","202010","202010","0"
"1066302.68","Stiftleisten","0.0","202010","202010","0"
"1066232.62","Stiftleisten","0.0","202010","202010","2"
"1066136.68","Stiftleisten","0.0","202010","202010","0"
"1066236.68","Stiftleisten","25.0","202010","202010","0"
"1066336.68","Stiftleisten","0.0","202010","202010","0"
"1076136.68","Stiftleisten","0.0","202020","202020","0"
"1076236.68","Stiftleisten","0.0","202020","202020","2"
"1076336.68","Stiftleisten","0.0","202020","202020","2"
"1066304.68","Stiftleisten","0.0","202010","202010","0"
"1066604.68","Stiftleisten","0.0","202010","202010","0"
"1069136.68","Stiftleisten","45.0","202030","202030","0"
"1071136.62","Stiftleisten","0.0","202040","202040","0"
"1072106.68","Stiftleisten","0.0","202040","202040","0"
"zdzt18082.60","Stiftnagel","60.0","959800","959800","0"
"zdzt18082.62","Stiftnagel","10.0","959800","959800","2"
"zdzt50095.60","Stiftnagel","45.0","959800","959800","0"
"zdzt50095.62","Stiftnagel","15.0","959800","959800","0"
"zdzt54979.60","Stiftnagel","0.0","959800","959800","0"
"zdzt54979.62","Stiftnagel","15.0","959800","959800","0"
"hmpr008","Neoval","0.0","Werk 2","970201","0"
"3739","Stiftverbind","145.0","454510","454510","2"
"3740","Stiftverbind","145.0","454510","454510","2"
"3740l","Stiftverbind","145.0","454510","454510","2"
"3740l.45","Stiftverbind","15.0","454510","454510","0"
"3741","Stiftverbind","145.0","454510","454510","2"
"3741k","Stiftverbind","0.0","454510","454510","0"
"3741l","Stiftverbind","145.0","454510","454510","2"
"3742","Stiftverbind","145.0","454510","454510","2"
"3743","Stiftverbind","145.0","454520","454520","2"
"3743k","Stiftverbind","145.0","454520","454520","2"
"3744","Stiftverbind","145.0","454520","454520","2"
"37441","Stiftverbind","145.0","454520","454520","2"
"37442","Stiftverbind","0.0","454520","454520","0"
"37443","Stiftverbind","0.0","454520","454520","2"
"3745","Stiftverbind","145.0","455020","455020","2"
"3745b","Stiftverbind","145.0","455020","455020","2"
"3745l","Stiftverbind","145.0","455020","455020","2"
"3745lw","Stiftverbind","0.0","455020","455020","0"
"3746","Stiftverbind","145.0","455020","455020","2"
"3746l","Stiftverbind","145.0","455020","455020","0"
"3747","Stiftverbind","145.0","455020","455020","2"
"37472","Stiftverbind","0.0","456030","456030","0"
"3747b","Stiftverbind","145.0","455010","455010","0"
"3747l","Stiftverbind","145.0","455010","455010","2"
"3747lw","Stiftverbind","0.0","455010","455010","0"
"3748","Stiftverbind","145.0","455010","455010","2"
"37482","Stiftverbind","0.0","456030","456030","0"
"3749","Stiftverbind","145.0","455010","455010","2"
"37492","Stiftverbind","0.0","456030","456030","2"
"37492pa","Stiftverbind","0.0","456030","456030","0"
"201","StÃ¶ssel 113m","20.0","650520","650520","2"
"201.5","StÃ¶ssel 129m","20.0","650520","650520","0"
"201.6","StÃ¶ssel 143m","20.0","650520","650520","0"
"202","StÃ¶ssel 68mm","60.0","650520","650520","0"
"zs097011w.35","StÃ¶ssel nach","20.0","650520","650520","0"
"205","StÃ¶sseldruck","70.0","650520","650520","2"
"208","StÃ¶sselrohr","20.0","650520","650520","2"
"208.3","StÃ¶sselrohr","20.0","650520","650520","0"
"208.2","StÃ¶sselrohr","20.0","650520","650520","0"
"208.1","StÃ¶sselrohr","20.0","650520","650520","2"
"3719","Stossverbind","145.0","453000","453000","2"
"hmpr009","Corex HLp46","0.0","Werk 2","970201","0"
"3720","Stossverbind","145.0","453000","453000","2"
"3720.45","+","10.0","453000","453000","2"
"3721","Stossverbind","145.0","453000","453000","2"
"3722","Stossverbind","145.0","453000","453000","2"
"3723","Stossverbind","145.0","453000","453000","2"
"3724","Stossverbind","145.0","453000","453000","2"
"3725","Stossverbind","145.0","453000","453000","2"
"3726","Stossverbind","140.0","453000","453000","2"
"3727","Stossverbind","140.0","453000","453000","0"
"3728","Stossverbind","145.0","453000","453000","0"
"3729","Stossverbind","140.0","453000","453000","2"
"3730","Stossverbind","145.0","453000","453000","0"
"3731","Stossverbind","140.0","453000","453000","0"
"3732","Stossverbind","145.0","453000","453000","0"
"3733","Stossverbind","145.0","453000","453000","0"
"3734","Stossverbind","145.0","453540","453540","2"
"3735","","145.0","453540","453540","2"
"3735p","Stossverbind","145.0","453530","453530","2"
"3735w","Stossverbind","145.0","453540","453540","2"
"3736","Stossverbind","145.0","453540","453540","2"
"3736p","Stossverbind","145.0","453530","453530","2"
"3737","Stossverbind","145.0","453540","453540","2"
"3737p","Stossverbind","145.0","453530","453530","2"
"1040.2","Stosszunge","20.0","650520","650520","0"
"104006.2","Stosszunge","20.0","650520","650520","0"
"1040b.2","Stosszunge","60.0","650520","650520","2"
"1040de.2","Stosszunge","20.0","650520","650520","2"
"1040f.2","Stosszunge","20.0","650520","650520","0"
"1040g.2","Stosszunge","20.0","650520","650520","2"
"1040k.2","Stosszunge","60.0","650520","650520","0"
"1040l.2","Stosszunge","20.0","650520","650520","0"
"1040m.2","Stosszunge","60.0","650520","650520","2"
"1040n.2","Stosszunge","20.0","650520","650520","0"
"1040p.2","Stosszunge","20.0","650520","650520","0"
"1040q.2","Stosszunge","20.0","650520","650520","0"
"1040r.2","Stosszunge","20.0","650520","650520","0"
"1040s.2","Stosszunge","20.0","650520","650520","2"
"1040u.2","Stosszunge","20.0","650520","650520","2"
"1040v.2","Stosszunge","20.0","650520","650520","2"
"1040w.2","Stosszunge","20.0","650520","650520","2"
"1040y.2","Stosszunge","60.0","650520","650520","0"
"104105.2","Stosszunge","20.0","650520","650520","0"
"104108.2","Stosszunge","20.0","650520","650520","0"
"104110.2","Stosszunge","60.0","650520","650520","2"
"1041e.2","Stosszunge","20.0","650520","650520","0"
"1041g.2","Stosszunge","60.0","650520","650520","0"
"1041l.2","Stosszunge","20.0","650520","650520","0"
"1041r.2","Stosszunge","60.0","650520","650520","0"
"1041s08.2","Stosszunge","20.0","650520","650520","0"
"1041w05.2","Stosszunge","60.0","650520","650520","0"
"1042.2","Stosszunge","20.0","650520","650520","0"
"1042a.2","Stosszunge","20.0","650520","650520","2"
"1042b.2","Stosszunge","20.0","650520","650520","0"
"1042c.2","Stosszunge","20.0","650520","650520","0"
"1042de.2","Stosszunge","20.0","650520","650520","2"
"1042f.2","Stosszunge","20.0","650520","650520","2"
"1042g.2","Stosszunge","20.0","650520","650520","2"
"1042h.2","Stosszunge","20.0","650520","650520","0"
"1042k.2","Stosszunge","20.0","650520","650520","2"
"1042l.2","Stosszunge","20.0","650520","650520","0"
"1042m.2","Stosszunge","20.0","650520","650520","2"
"1042p.2","Stosszunge","20.0","650520","650520","2"
"1042q.2","Stosszunge","20.0","650520","650520","2"
"1042r.2","Stosszunge","20.0","650520","650520","0"
"1042s.2","Stosszunge","20.0","650520","650520","0"
"1042t.2","Stosszunge","20.0","650520","650520","2"
"1042u.2","Stosszunge","60.0","650520","650520","0"
"1042w.2","Stosszunge","20.0","650520","650520","0"
"1043.2","Stosszunge","60.0","650520","650520","2"
"1043b.2","Stosszunge","60.0","650520","650520","2"
"1043c.2","Stosszunge","20.0","650520","650520","2"
"1043d.2","Stosszunge","60.0","650520","650520","0"
"1043e.2","Stosszunge","60.0","650520","650520","0"
"1043g.2","Stosszunge","60.0","650520","650520","2"
"1043h.2","Stosszunge","20.0","650520","650520","0"
"1043l.2","Stosszunge","60.0","650520","650520","0"
"1043m.2","Stosszunge","20.0","650520","650520","0"
"1043s.2","Stosszunge","60.0","650520","650520","0"
"1043u.2","Stosszunge","60.0","650520","650520","0"
"1043w.2","Stosszunge","20.0","650520","650520","0"
"1044.2","Stosszunge","20.0","650520","650520","0"
"1044b.2","Stosszunge","20.0","650520","650520","0"
"1044c.2","Stosszunge","60.0","650520","650520","0"
"1044c06.2","Stosszunge","60.0","650520","650520","0"
"1044e.2","Stosszunge","20.0","650520","650520","0"
"1044g.2","Stosszunge","60.0","650520","650520","2"
"1044h.2","Stosszunge","60.0","650520","650520","0"
"1044k.2","Stosszunge","20.0","650520","650520","0"
"1044p.2","Stosszunge","60.0","650520","650520","0"
"1044s.2","Stosszunge","60.0","650520","650520","0"
"1044t.2","Stosszunge","60.0","650520","650520","0"
"104505.2","Stosszunge","20.0","650520","650520","0"
"1045a.2","Stosszunge","20.0","650520","650520","0"
"1045b05.2","Stosszunge","20.0","650520","650520","0"
"1045b08.2","Stosszunge","20.0","650520","650520","0"
"1045c.2","Stosszunge","20.0","650520","650520","0"
"1045d.2","Stosszunge","60.0","650520","650520","0"
"1045e.2","Stosszunge","60.0","650520","650520","0"
"1045f.2","Stosszunge","20.0","650520","650520","0"
"1045h.2","Stosszunge","20.0","650520","650520","0"
"1045l08.2","Stosszunge","20.0","650520","650520","0"
"1045m.2","Stosszunge","20.0","650520","650520","0"
"1045p08.2","Stosszunge","20.0","650520","650520","0"
"1045w05.2","Stosszunge","20.0","650520","650520","0"
"1045w08.2","Stosszunge","20.0","650520","650520","0"
"1045z.2","Stosszunge","20.0","650520","650520","0"
"1046.2","Stosszunge","20.0","650520","650520","2"
"1046a.2","Stosszunge","20.0","650520","650520","2"
"1046ab.2","Stosszunge","20.0","650520","650520","0"
"1046b.2","Stosszunge","20.0","650520","650520","0"
"1046c.2","Stosszunge","20.0","650520","650520","0"
"1046d.2","Stosszunge","20.0","650520","650520","0"
"1046d1.2","Stosszunge","20.0","650520","650520","0"
"1046e.2","Stosszunge","20.0","650520","650520","0"
"1046f.2","Stosszunge","20.0","650520","650520","0"
"1046g.2","Stosszunge","60.0","650520","650520","0"
"1046h.2","Stosszunge","20.0","650520","650520","0"
"1046k.2","Stosszunge","20.0","650520","650520","0"
